Date,Time,RSSI(dB),RxBt(V),VFAS(V),Curr(A),mAh(mAh),Pwr(W),TRSS(dB),TQly,Rud,Ele,Thr,Ail,P1,P2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2025-02-15,15:01:22.560,97,5.3,12.50,0.0,0,0.0,97,99,8,7,-1024,-12,-928,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000D,1533,1492,988,1503,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-02-15,15:01:23.020,97,5.2,12.50,0.0,0,0.0,96,99,-3,-191,-883,-7,-928,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1582,1059,1499,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-02-15,15:01:23.520,97,5.2,12.49,0.3,0,3.7,97,98,-5,-4,-728,-9,-928,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1485,1136,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-02-15,15:01:24.020,98,5.2,12.49,1.3,0,16.2,97,98,-5,-216,-395,7,-928,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1537,1575,1308,1498,1519,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-02-15,15:01:24.520,98,5.2,12.45,5.0,0,62.2,97,98,-1,-279,-153,54,-928,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1547,1608,1424,1500,1523,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-02-15,15:01:25.020,98,5.2,12.36,7.5,1,92.7,98,98,16,-584,-5,125,-928,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1561,1757,1498,1508,1531,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-02-15,15:01:25.520,96,5.2,12.30,7.5,2,92.2,94,99,-393,-662,138,69,-928,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1550,1792,1569,1304,1525,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-02-15,15:01:26.020,95,5.2,12.23,10.0,3,122.3,95,99,-8,-726,174,58,-928,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1547,1823,1587,1496,1524,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-02-15,15:01:26.520,91,5.2,12.11,14.1,5,170.7,92,99,-496,-738,523,5,-928,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1537,1820,1761,1252,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-02-15,15:01:27.020,90,5.2,11.82,17.9,7,211.5,89,99,-170,-732,570,-5,-928,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1816,1785,1415,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
