Date,Time,RSSI(dB),RxBt(V),VFAS(V),Curr(A),mAh(mAh),Pwr(W),TRSS(dB),TQly,Rud,Ele,Thr,Ail,P1,P2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2025-01-04,14:15:37.840,55,5.2,11.35,9.7,73,110.0,60,94,-7,-121,371,301,-971,48,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1604,1567,1685,1497,1552,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:38.340,62,5.2,11.35,10.3,74,116.9,61,94,-7,-21,371,140,-971,48,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1564,1517,1685,1497,1532,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:38.840,68,5.2,11.35,9.3,75,105.5,65,94,-10,-7,370,2,-971,49,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1536,1510,1685,1495,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:39.340,66,5.2,11.33,10.2,77,115.5,63,93,-7,-2,371,-11,-971,48,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1508,1685,1497,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:39.840,58,5.3,11.31,10.2,78,115.3,53,93,-7,-36,370,-130,-971,48,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1509,1525,1685,1497,1505,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:40.340,66,5.3,11.32,10.0,80,113.2,66,76,-9,-99,370,11,-971,49,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1538,1556,1685,1496,1519,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:40.840,70,5.3,11.36,10.2,81,115.8,70,76,-10,-30,370,146,-971,48,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1566,1522,1685,1495,1533,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:41.340,70,5.3,11.36,10.1,82,114.7,69,95,-6,-160,370,-1,-971,49,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1536,1587,1685,1497,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:41.840,73,5.3,11.35,10.0,84,113.5,73,95,-5,-55,370,-4,-970,48,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1534,1685,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:42.340,64,5.3,11.35,9.9,85,112.3,67,96,-4,-138,371,34,-971,48,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1543,1576,1685,1498,1521,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:42.840,69,5.3,11.37,10.5,87,119.3,66,90,-5,-54,371,127,-971,49,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1562,1534,1685,1498,1531,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:43.340,76,5.3,11.36,10.3,88,117.0,78,90,-4,-5,371,212,-970,49,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1581,1509,1685,1498,1540,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:43.840,70,5.3,11.36,9.9,89,112.4,63,99,-6,2,371,227,-971,48,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1584,1506,1685,1497,1542,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:44.340,76,5.3,11.34,10.1,91,114.5,76,99,-6,7,370,70,-971,48,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1550,1503,1685,1497,1525,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:44.840,76,5.3,11.36,10.1,92,114.7,75,97,-7,24,340,149,-970,49,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1566,1495,1670,1497,1533,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:45.340,72,5.3,11.39,9.5,93,108.2,80,97,-2,4,341,20,-971,48,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1540,1505,1670,1499,1520,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:45.840,75,5.2,11.39,9.4,95,107.0,82,96,-5,-1,341,-53,-971,48,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1525,1507,1670,1498,1513,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:46.340,74,5.2,11.39,9.5,96,108.2,75,96,-5,-1,341,-10,-971,48,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1507,1670,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:46.840,77,5.3,11.39,9.7,97,110.4,77,94,-7,-3,340,-188,-971,48,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1498,1508,1670,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:47.340,77,5.3,11.39,10.0,99,113.9,69,94,-7,13,340,-160,-971,49,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1503,1500,1670,1497,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:47.840,78,5.2,11.37,9.5,100,108.0,70,97,-4,1,340,-43,-971,48,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1527,1506,1670,1498,1514,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:48.340,79,5.2,11.37,9.8,101,111.4,77,94,-2,9,341,-9,-971,48,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1502,1670,1499,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:48.840,80,5.3,11.37,9.6,103,109.1,78,94,-3,15,340,88,-971,48,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1553,1500,1670,1499,1527,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:49.340,78,5.2,11.36,10.0,104,113.6,77,90,-1,-27,341,21,-971,49,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1540,1520,1670,1500,1520,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:49.840,77,5.2,11.36,9.8,106,111.3,76,90,-5,-2,340,-8,-971,48,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1508,1670,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:50.340,73,5.3,11.37,9.6,107,109.1,66,94,-7,1,340,6,-971,48,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1537,1506,1670,1497,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:50.840,78,5.3,11.37,10.1,108,114.8,77,94,-18,10,341,-2,-971,48,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1502,1670,1491,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:51.340,72,5.2,11.37,9.5,110,108.0,64,90,-1,-3,341,-1,-971,48,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1536,1508,1670,1500,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:51.840,77,5.2,11.37,9.5,111,108.0,75,90,13,-4,342,-5,-971,48,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1509,1671,1506,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:52.340,77,5.2,11.38,10.1,112,114.9,75,90,-6,12,340,-8,-971,48,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1501,1670,1497,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:52.840,77,5.3,11.37,10.2,114,115.9,77,90,-5,20,340,-5,-971,48,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1497,1670,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:53.340,72,5.2,11.37,10.1,115,114.8,66,89,-1,-1,341,-10,-971,48,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1507,1670,1500,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:53.840,69,5.2,11.36,9.5,117,107.9,48,83,-6,-1,339,-331,-971,48,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1480,1507,1669,1497,1460,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:54.340,65,5.2,11.39,8.4,118,95.6,68,83,-7,-4,280,-343,-971,48,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1478,1508,1640,1497,1456,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:54.840,63,5.2,11.43,9.1,119,104.0,49,78,-6,11,280,-12,-971,48,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1533,1500,1640,1497,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-04,14:15:55.340,71,5.2,11.44,8.5,120,97.2,68,78,-4,-5,280,0,-971,48,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1536,1508,1640,1498,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
