Date,Time,RSSI(dB),RxBt(V),VFAS(V),Curr(A),mAh(mAh),Pwr(W),TRSS(dB),TQly,Rud,Ele,Thr,Ail,P1,P2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2025-01-02,14:13:59.860,73,5.2,10.73,21.0,1015,225.3,68,100,-1013,-1024,-1017,-1,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000D,1536,2002,992,994,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2025-01-02,14:14:00.280,65,5.2,11.23,0.0,1015,0.0,61,99,-1024,-1024,-1024,-10,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000D,1534,2002,988,988,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2025-01-02,14:14:00.780,67,5.2,11.40,0.0,1015,0.0,68,99,-1024,-1024,-1024,-264,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000D,1489,2002,988,988,1478,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2025-01-02,14:14:01.280,61,5.3,11.40,0.0,1015,0.0,56,100,-1024,-1024,-1024,-262,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000D,1489,2002,988,988,1479,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2025-01-02,14:14:01.780,60,5.3,11.40,0.0,1015,0.0,60,100,-1024,-934,-1024,-250,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000D,1491,1957,988,988,1482,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2025-01-02,14:14:02.280,59,5.3,11.41,0.0,1015,0.0,56,98,-1024,-875,-1024,-243,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000D,1492,1927,988,988,1484,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2025-01-02,14:14:02.780,57,5.3,11.43,0.0,1015,0.0,53,98,-723,-1,-1024,-11,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000D,1534,1491,988,1139,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2025-01-02,14:14:03.280,55,5.3,11.45,0.0,1015,0.0,54,98,-1024,0,-1024,-7,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000D,1534,1490,988,988,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2025-01-02,14:14:03.780,56,5.3,11.44,0.0,1015,0.0,56,98,-32,0,-1024,-7,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000D,1534,1490,988,1484,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2025-01-02,14:14:04.280,54,5.2,11.44,0.0,1015,0.0,55,100,-4,1,-1024,-7,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000D,1534,1490,988,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2025-01-02,14:14:04.780,55,5.2,11.43,0.0,1015,0.0,58,100,-4,0,-1024,-7,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000D,1534,1490,988,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
