Date,Time,RSSI(dB),RxBt(V),VFAS(V),Curr(A),mAh(mAh),Pwr(W),TRSS(dB),TQly,Rud,Ele,Thr,Ail,P1,P2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2025-01-02,13:08:26.020,93,5.3,12.49,0.1,0,1.2,106,99,14,-2,-732,34,-1016,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1543,1491,1134,1507,1521,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-02,13:08:26.480,92,5.3,12.49,1.9,0,23.7,106,97,55,-236,-621,56,-1016,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1547,1608,1190,1527,1523,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-02,13:08:26.980,91,5.2,12.49,2.4,0,29.9,107,97,-4,-396,-552,-44,-1016,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1527,1688,1224,1498,1513,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-02,13:08:27.480,96,5.2,12.48,3.8,0,47.4,103,100,-4,-537,-397,-18,-1016,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1532,1758,1302,1498,1516,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-02,13:08:27.980,104,5.2,12.45,4.5,1,56.0,99,100,-144,-480,-284,43,-1016,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1544,1730,1358,1428,1522,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-02,13:08:28.480,81,5.2,12.37,7.4,2,91.5,80,95,-1024,-432,-133,19,-1016,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1540,1706,1434,988,1520,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-02,13:08:28.980,88,5.2,12.29,6.4,3,78.6,83,95,-1024,-566,-397,-1,-1016,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1536,1773,1302,988,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-02,13:08:29.480,84,5.3,12.32,7.9,3,97.3,83,95,-1024,-726,79,-44,-1016,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1527,1853,1539,988,1513,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-02,13:08:29.980,80,5.2,12.23,14.6,5,178.5,80,95,-831,-836,465,-25,-1016,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1531,1908,1732,1085,1515,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-02,13:08:30.480,78,5.2,11.80,11.6,7,136.8,75,97,493,-991,456,144,-1015,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1565,1985,1728,1746,1533,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-02,13:08:30.980,92,5.2,11.81,24.0,9,283.4,92,95,229,-1024,1023,-116,-1016,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1512,2002,2011,1614,1506,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-02,13:08:31.480,67,5.2,11.33,22.9,12,259.4,67,95,93,-1024,1024,15,-1016,380,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1539,2002,2012,1546,1519,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-02,13:08:31.980,83,5.2,11.27,22.4,16,252.4,76,97,147,-648,1024,37,-1016,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1543,1814,2012,1573,1522,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-02,13:08:32.480,83,5.2,11.24,22.1,19,248.4,83,97,-16,-345,958,-7,-1016,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1662,1979,1492,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-02,13:08:32.980,77,5.2,11.21,21.4,22,239.8,76,96,-4,-211,958,0,-1016,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1536,1595,1979,1498,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-02,13:08:33.480,67,5.2,11.18,21.6,25,241.4,66,96,-4,-6,958,6,-1016,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1537,1493,1979,1498,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
