Date,Time,RSSI(dB),RxBt(V),VFAS(V),Curr(A),mAh(mAh),Pwr(W),TRSS(dB),TQly,Rud,Ele,Thr,Ail,P1,P2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2025-01-02,12:41:16.880,83,5.3,12.49,3.2,1,39.9,107,99,-397,-165,-577,-6,-1024,380,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1519,1583,1212,1302,1509,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2025-01-02,12:41:17.340,81,5.3,12.48,2.6,1,32.4,104,99,-624,-194,-439,-4,-1024,380,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1519,1601,1281,1188,1509,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2025-01-02,12:41:17.840,101,5.2,12.49,3.4,1,42.4,101,99,-845,-208,-303,-4,-1024,380,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1519,1612,1349,1078,1509,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2025-01-02,12:41:18.340,98,5.2,12.48,4.7,2,58.6,100,99,-478,-315,-284,-5,-1024,379,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1519,1666,1358,1261,1509,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2025-01-02,12:41:18.840,102,5.2,12.46,6.4,3,79.7,102,100,-211,-304,-127,-10,-1024,379,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1518,1664,1437,1395,1509,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2025-01-02,12:41:19.340,96,5.2,12.42,6.4,4,79.4,95,100,239,-373,-120,-5,-1024,379,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1519,1699,1440,1619,1509,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2025-01-02,12:41:19.840,92,5.2,12.41,8.7,5,107.9,91,100,-3,-417,353,94,-1024,379,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1539,1732,1676,1499,1519,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2025-01-02,12:41:20.340,88,5.2,12.26,13.2,6,161.8,89,100,-194,-387,516,104,-1024,379,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1541,1722,1758,1403,1520,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2025-01-02,12:41:20.840,83,5.2,11.98,18.0,9,215.6,83,100,-6,-720,867,11,-1024,379,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1522,1897,1933,1497,1511,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2025-01-02,12:41:21.340,82,5.2,11.82,23.9,12,282.4,83,100,11,-902,1024,-7,-1024,379,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1518,1992,2012,1505,1509,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2025-01-02,12:41:21.840,89,5.2,11.60,23.5,15,272.6,90,99,-1,-621,1024,359,-1024,379,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1605,1851,2012,1500,1552,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2025-01-02,12:41:22.340,86,5.2,11.58,22.9,18,265.1,83,99,-6,-152,1024,567,-1024,379,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1685,1617,2012,1497,1592,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2025-01-02,12:41:22.840,88,5.2,11.55,22.4,21,258.7,87,99,-5,-287,1024,280,-1024,379,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1582,1684,2012,1498,1541,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2025-01-02,12:41:23.340,86,5.2,11.55,21.9,24,252.9,87,100,-4,2,1024,1,-1024,379,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1520,1540,2012,1498,1510,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2025-01-02,12:41:23.840,77,5.2,11.54,21.7,27,250.4,82,100,-4,1,1024,278,-1024,380,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1581,1540,2012,1498,1541,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2025-01-02,12:41:24.340,70,5.2,11.51,21.5,31,247.4,64,100,-4,-120,1024,442,-1024,380,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1633,1601,2012,1498,1566,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2025-01-02,12:41:24.840,80,5.2,11.49,20.9,34,240.1,82,100,-4,-196,1024,264,-1024,379,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1578,1639,2012,1498,1539,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2025-01-02,12:41:25.340,78,5.2,11.50,20.8,36,239.2,75,100,-4,-9,1024,49,-1024,379,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1530,1545,2012,1498,1515,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2025-01-02,12:41:25.840,65,5.2,11.48,21.1,39,242.2,59,100,-4,-2,1024,-9,-1024,380,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1518,1542,2012,1498,1509,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2025-01-02,12:41:26.340,66,5.2,11.45,21.5,42,246.1,65,100,-3,-41,1024,330,-1024,380,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1596,1561,2012,1499,1548,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2025-01-02,12:41:26.840,63,5.2,11.43,21.3,45,243.4,68,100,1,-425,1024,207,-1024,379,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1564,1753,2012,1500,1532,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2025-01-02,12:41:27.340,70,5.2,11.44,20.9,48,239.0,59,100,5,-77,1024,-2,-1024,379,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1519,1579,2012,1502,1510,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2025-01-02,12:41:27.840,72,5.2,11.42,21.5,51,245.5,72,100,17,-186,-335,57,-1024,379,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1531,1600,1333,1508,1516,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2025-01-02,12:41:28.340,72,5.2,11.87,1.9,52,22.5,74,100,45,-342,-493,213,-1024,379,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1565,1674,1254,1522,1532,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2025-01-02,12:41:28.840,79,5.2,12.23,2.2,52,26.9,79,100,83,-208,-494,382,-1024,379,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1612,1607,1253,1541,1556,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
