Date,Time,RSSI(dB),RxBt(V),VFAS(V),Curr(A),mAh(mAh),Pwr(W),TRSS(dB),TQly,Rud,Ele,Thr,Ail,P1,P2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2025-01-02,14:05:28.790,93,5.2,12.05,7.3,4,87.9,91,97,-312,-822,-14,116,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1559,1913,1493,1344,1530,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-02,14:05:29.260,91,5.2,11.89,7.3,4,86.7,92,100,81,-875,108,-6,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1942,1554,1541,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-02,14:05:29.760,79,5.2,11.83,9.2,6,108.8,80,100,749,-968,237,45,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1545,1989,1618,1874,1522,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-02,14:05:30.260,78,5.2,11.70,11.8,7,138.0,77,100,177,-863,483,-1,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1536,1940,1742,1577,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-02,14:05:30.760,77,5.2,11.36,16.3,9,185.1,76,100,71,-1024,720,16,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1539,2012,1860,1535,1519,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-02,14:05:31.260,74,5.2,11.04,21.7,12,239.5,74,100,198,-1022,1024,66,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1549,2012,2012,1599,1524,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-02,14:05:31.760,80,5.2,10.81,20.7,15,223.7,84,100,-2,-1005,1024,-200,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1497,2012,2012,1499,1494,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-02,14:05:32.260,69,5.2,10.80,20.6,18,222.4,77,100,30,-342,1024,262,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1593,1686,2012,1515,1547,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-02,14:05:32.760,89,5.2,10.76,20.4,20,219.5,89,99,-5,-132,1024,292,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1601,1581,2012,1498,1551,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-02,14:05:33.260,87,5.3,10.73,19.9,23,213.5,85,99,-5,-120,1024,75,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1551,1575,2012,1498,1525,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-02,14:05:33.760,77,5.3,10.73,20.1,26,215.6,79,98,-5,0,1024,-10,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1515,2012,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-02,14:05:34.260,86,5.3,10.70,19.5,29,208.6,85,98,-5,-1,1024,-11,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1516,2012,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-02,14:05:34.760,82,5.2,10.71,18.6,31,199.2,82,98,-4,-193,1024,-17,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1532,1612,2012,1498,1516,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-02,14:05:35.260,78,5.2,10.72,17.6,34,188.6,76,98,-5,-83,1024,-4,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1557,2012,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-02,14:05:35.760,76,5.2,10.71,18.7,36,200.2,74,100,-5,-106,1024,175,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1572,1568,2012,1498,1536,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-02,14:05:36.260,70,5.3,10.72,18.3,39,196.1,69,100,-5,-3,1024,111,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1558,1517,2012,1498,1529,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-02,14:05:36.760,60,5.2,10.69,17.8,42,190.2,59,100,-4,-161,1024,93,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1555,1596,2012,1498,1527,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-02,14:05:37.260,59,5.2,10.70,17.8,44,190.4,57,94,-3,-4,1024,104,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1557,1517,2012,1499,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-02,14:05:37.760,71,5.2,10.70,17.5,47,187.2,72,94,-5,-52,1024,295,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1602,1541,2012,1498,1551,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-02,14:05:38.260,71,5.2,10.70,17.0,49,181.9,72,100,-5,-69,1024,-6,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1550,2012,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-02,14:05:38.760,75,5.2,10.71,17.0,51,182.0,75,100,-4,-3,1024,-7,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1517,2012,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-02,14:05:39.260,71,5.2,10.70,17.0,54,181.9,65,100,9,-75,1024,-78,-1024,379,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1520,1553,2012,1504,1510,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
