Date,Time,RSSI(dB),RxBt(V),VFAS(V),Curr(A),mAh(mAh),Pwr(W),TRSS(dB),TQly,Rud,Ele,Thr,Ail,P1,P2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2025-01-04,11:58:44.190,89,5.2,12.46,3.5,1,43.6,105,99,10,-389,-477,33,-1008,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1542,1691,1262,1505,1521,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:58:44.650,90,5.2,12.46,3.7,1,46.1,108,99,97,-500,-349,40,-1007,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1544,1748,1326,1548,1522,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:58:45.150,101,5.2,12.43,5.5,2,68.3,100,97,109,-462,-250,-7,-1008,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1730,1375,1554,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:58:45.650,88,5.2,12.39,6.8,3,84.2,104,97,-369,-393,101,-8,-1007,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1700,1550,1309,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:58:46.150,100,5.2,12.28,9.2,4,112.9,101,96,-360,-396,110,-7,-1007,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1702,1555,1320,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:58:46.650,97,5.2,12.25,9.4,5,115.1,97,100,-299,-434,169,-10,-1007,460,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1721,1584,1351,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:58:47.150,96,5.2,12.09,16.4,7,198.2,96,100,-194,-511,495,-9,-1007,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1764,1747,1403,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:58:47.650,89,5.2,11.85,21.2,9,251.2,89,99,-349,-662,806,-11,-1008,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1843,1903,1326,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:58:48.150,83,5.2,11.58,24.1,13,279.0,84,99,-228,-935,1023,-10,-1008,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1983,2011,1386,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:58:48.650,86,5.2,11.54,23.8,16,274.6,85,100,-5,-661,1024,130,-1007,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1562,1846,2012,1498,1531,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:58:49.150,85,5.2,11.50,23.3,19,267.9,86,100,-6,-219,1024,4,-1007,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1537,1625,2012,1497,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:58:49.650,77,5.2,11.47,23.5,22,269.5,75,99,-4,-199,1024,-8,-1008,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1615,2012,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:58:50.150,80,5.3,11.44,22.9,26,261.9,80,99,-4,-12,1024,7,-1007,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1537,1521,2012,1498,1519,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:58:50.650,81,5.3,11.42,22.7,29,259.2,81,99,-4,-56,1024,-4,-1008,460,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1543,2012,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:58:51.150,78,5.3,11.43,22.2,32,253.7,80,99,-4,-62,1024,87,-1008,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1553,1546,2012,1498,1527,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:58:51.650,77,5.3,11.43,22.0,35,251.4,77,100,-4,-14,1024,332,-1007,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1612,1522,2012,1498,1556,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:58:52.150,74,5.3,11.44,21.4,38,244.8,75,96,-4,-19,1024,143,-1007,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1565,1525,2012,1498,1533,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:58:52.650,73,5.3,11.43,20.8,41,237.7,75,96,-4,-12,1024,228,-1008,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1585,1521,2012,1498,1542,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:58:53.150,71,5.3,11.42,20.4,44,232.9,67,98,-4,-173,1024,-209,-1008,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1496,1602,2012,1498,1492,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:58:53.650,65,5.2,11.44,20.3,47,232.2,67,98,-4,-11,1024,-21,-1007,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1532,1521,2012,1498,1516,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:58:54.150,64,5.2,11.44,20.4,49,233.3,65,98,-4,-4,1024,5,-1007,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1537,1517,2012,1498,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:58:54.650,57,5.2,11.39,20.4,52,232.3,56,98,-4,-11,1024,-3,-1008,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1521,2012,1498,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:58:55.150,60,5.2,11.39,20.1,55,228.9,59,96,-4,-42,1024,-34,-1008,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1529,1536,2012,1498,1514,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:58:55.650,62,5.2,11.52,16.0,58,184.3,63,96,-2,-18,413,-5,-1007,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1516,1706,1499,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:58:56.150,69,5.3,11.52,9.2,59,105.9,65,96,-6,-32,351,-8,-1007,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1523,1675,1497,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:58:56.650,63,5.2,11.94,6.4,60,76.4,64,96,-3,-55,97,-199,-1007,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1497,1531,1548,1499,1494,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:58:57.150,57,5.2,11.94,6.4,61,76.4,56,100,-7,0,41,-153,-1007,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1504,1503,1520,1497,1502,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:58:57.650,59,5.2,12.01,6.4,62,76.8,54,96,-3,1,42,-6,-1008,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1502,1521,1499,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:58:58.150,55,5.2,12.02,6.6,63,79.3,54,96,-7,-3,-89,-11,-1007,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1503,1456,1497,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:58:58.650,55,5.2,12.04,4.4,64,52.9,56,92,25,-19,-275,-11,-1008,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1508,1363,1512,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:58:59.150,63,5.2,12.13,3.5,64,42.4,62,92,-7,0,-276,-6,-1008,460,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1499,1362,1497,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:58:59.650,65,5.2,12.18,4.4,65,53.5,63,96,-13,0,-122,-5,-1007,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1501,1439,1494,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:59:00.150,64,5.2,12.18,5.1,65,62.1,65,96,-5,-6,-122,-104,-1007,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1515,1504,1439,1498,1507,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:59:00.650,62,5.2,12.17,4.9,66,59.6,63,98,-6,0,-122,-13,-1008,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1533,1501,1439,1497,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:59:01.150,55,5.2,12.17,4.5,67,54.7,57,98,-3,1,-122,-174,-1008,460,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1500,1500,1439,1499,1496,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:59:01.650,51,5.2,12.18,5.1,67,62.1,48,98,6,3,-202,-259,-1007,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1490,1499,1399,1503,1480,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-01-04,11:59:02.150,68,5.2,12.19,4.1,68,49.9,67,96,-4,-1,132,-56,-1007,459,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1525,1504,1566,1498,1512,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
