Date,Time,RSSI(dB),RxBt(V),VFAS(V),Curr(A),mAh(mAh),Pwr(W),TRSS(dB),TQly,Rud,Ele,Thr,Ail,P1,P2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2025-01-02,12:22:21.060,84,5.3,12.49,0.1,0,1.2,108,100,26,0,-919,-7,-915,379,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1518,1493,1041,1513,1509,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-01-02,12:22:21.530,83,5.3,12.50,0.1,0,1.2,110,100,77,-140,-919,42,-915,379,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1528,1562,1041,1538,1514,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-01-02,12:22:22.030,84,5.2,12.49,0.0,0,0.0,110,100,-6,-120,-815,-7,-915,379,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1518,1555,1093,1497,1509,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-01-02,12:22:22.530,80,5.2,12.50,0.1,0,1.2,110,100,75,-85,-814,-7,-915,379,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1518,1537,1093,1537,1509,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-01-02,12:22:23.030,82,5.2,12.50,0.2,0,2.5,110,100,116,-155,-770,-5,-915,379,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1519,1573,1115,1558,1509,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-01-02,12:22:23.530,85,5.2,12.49,0.5,0,6.2,107,100,142,-189,-766,-59,-915,379,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1508,1590,1117,1571,1504,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-01-02,12:22:24.030,81,5.2,12.50,0.1,0,1.2,109,100,183,-36,-765,-10,-915,379,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1518,1514,1118,1591,1509,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-01-02,12:22:24.530,85,5.2,12.50,0.4,0,5.0,108,100,213,-132,-767,-4,-915,379,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1519,1562,1117,1606,1509,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-01-02,12:22:25.030,83,5.2,12.50,0.9,0,11.2,107,100,312,-253,-684,62,-915,379,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1532,1625,1158,1656,1516,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-01-02,12:22:25.530,84,5.2,12.49,1.5,0,18.7,108,100,585,-394,-684,112,-915,379,-1,-1,-1,-1,1,-1,-1,-1,0x000000000000000C,1542,1702,1158,1792,1521,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
