Date,Time,RSSI(dB),RxBt(V),VFAS(V),Curr(A),mAh(mAh),Pwr(W),TRSS(dB),TQly,Rud,Ele,Thr,Ail,P1,P2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2025-01-04,12:54:32.130,72,5.2,12.10,4.0,52,48.4,69,99,-4,56,-284,246,-1003,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1589,1471,1358,1498,1545,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:32.630,67,5.3,12.13,3.8,52,46.0,65,99,-3,2,-284,70,-1004,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1550,1498,1358,1499,1525,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:33.130,58,5.2,12.12,4.0,53,48.4,59,99,-4,12,-284,-69,-1003,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1522,1493,1358,1498,1511,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:33.630,63,5.2,12.12,4.2,53,50.9,65,92,0,-5,-283,-102,-1004,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1515,1501,1359,1500,1508,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:34.130,73,5.2,12.13,4.7,54,57.0,72,96,-7,4,-285,-13,-1003,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1533,1497,1358,1497,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:34.630,76,5.2,12.12,4.5,55,54.5,75,96,-4,50,-284,-173,-1003,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1500,1474,1358,1498,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:35.130,80,5.2,12.14,4.4,55,53.4,77,100,-7,115,-285,-112,-1004,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1513,1442,1358,1497,1507,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:35.630,81,5.2,12.13,4.4,56,53.3,79,100,-3,22,-284,-134,-1003,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1508,1488,1358,1499,1504,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:36.130,81,5.2,12.12,4.2,56,50.9,76,99,-2,-1,-201,-103,-1003,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1515,1500,1400,1499,1507,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:36.630,84,5.2,12.09,5.2,57,62.8,77,99,1,-1,-152,-80,-1003,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1520,1501,1424,1500,1510,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:37.130,86,5.3,12.06,5.2,58,62.7,78,96,0,4,-151,-56,-1004,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1525,1499,1425,1500,1512,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:37.630,83,5.3,12.05,5.2,58,62.6,77,96,-1,-20,65,138,-1003,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1564,1513,1532,1500,1532,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:38.130,93,5.2,11.98,7.2,59,86.2,87,99,163,-191,171,241,-1003,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1588,1600,1585,1581,1544,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:38.630,90,5.2,11.89,7.8,60,92.7,92,99,-2,36,170,-1,-1004,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1536,1487,1585,1499,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:39.130,83,5.3,11.90,8.1,62,96.3,88,98,-6,89,170,-106,-1003,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1514,1460,1585,1497,1507,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:39.630,78,5.3,11.89,8.9,63,105.8,75,98,-3,79,170,-248,-1004,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1491,1465,1585,1499,1482,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:40.130,72,5.3,11.88,7.8,64,92.6,61,98,-4,-14,171,-226,-1004,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1494,1511,1585,1498,1488,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:40.630,63,5.3,11.86,7.5,65,88.9,60,95,-3,-71,172,-114,-1004,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1513,1540,1586,1499,1506,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:41.130,72,5.3,11.86,7.8,66,92.5,67,95,-1,-81,172,0,-1003,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1536,1545,1586,1500,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:41.630,64,5.3,11.85,8.4,67,99.5,67,98,11,-58,172,108,-1003,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1558,1533,1586,1505,1529,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:42.130,68,5.3,11.83,8.5,68,100.5,63,98,0,-72,216,178,-1003,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1573,1541,1608,1500,1536,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:42.630,69,5.3,11.82,8.4,70,99.2,64,95,-1,-4,215,336,-1004,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1614,1507,1607,1500,1557,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:43.130,70,5.3,11.82,8.1,71,95.7,65,95,-2,0,216,346,-1003,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1617,1505,1608,1499,1558,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:43.630,75,5.3,11.81,8.6,72,101.5,73,97,26,-2,215,303,-1003,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1604,1507,1608,1513,1552,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:44.130,79,5.2,11.82,8.5,73,100.4,76,97,43,-163,215,1,-1003,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1536,1586,1607,1521,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:44.630,58,5.2,11.83,8.2,74,97.0,58,98,35,-118,215,-21,-1004,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1532,1564,1607,1517,1516,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:45.130,64,5.2,11.81,8.7,75,102.7,54,93,28,-167,215,-89,-1003,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1518,1588,1607,1514,1509,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:45.630,64,5.2,11.81,8.8,77,103.9,59,93,34,-220,216,-93,-1004,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1517,1615,1608,1517,1508,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:46.130,72,5.2,11.80,8.7,78,102.6,72,97,10,-185,215,-232,-1003,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1493,1597,1607,1505,1486,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:46.630,67,5.2,11.79,8.1,79,95.4,65,97,-6,-128,213,-189,-1003,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1498,1569,1606,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:47.130,69,5.2,11.80,8.3,80,97.9,66,99,0,-101,215,-16,-1003,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1533,1555,1607,1500,1516,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:47.630,73,5.2,11.79,8.6,81,101.3,69,99,-2,-108,215,-13,-1004,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1533,1559,1607,1499,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:48.130,74,5.3,11.79,8.4,83,99.0,72,99,1,-119,216,-29,-1004,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1530,1565,1608,1500,1515,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:48.630,75,5.3,11.77,8.7,84,102.3,73,99,-6,-88,215,-6,-1004,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1549,1607,1497,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:49.130,77,5.3,11.77,8.5,85,100.0,76,100,-4,-49,214,-57,-1004,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1524,1529,1607,1498,1512,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:49.630,75,5.3,11.79,8.4,86,99.0,73,100,-1,-76,216,-11,-1003,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1543,1608,1500,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:50.130,72,5.3,11.77,8.6,87,101.2,68,99,-3,-52,215,-12,-1004,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1533,1531,1607,1499,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:50.630,75,5.3,11.78,8.3,88,97.7,73,97,-3,-25,215,-98,-1004,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1516,1517,1607,1499,1508,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:51.130,69,5.2,11.78,8.4,90,98.9,65,97,-6,1,214,-225,-1003,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1494,1504,1607,1497,1488,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,12:54:51.630,67,5.2,11.80,8.4,91,99.1,56,100,-6,1,215,-254,-1004,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1490,1504,1607,1497,1481,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
