Date,Time,RSSI(dB),RxBt(V),VFAS(V),Curr(A),mAh(mAh),Pwr(W),TRSS(dB),TQly,Rud,Ele,Thr,Ail,P1,P2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2025-02-15,12:19:51.290,86,5.3,12.50,1.0,0,12.5,108,100,-5,1,-700,-10,-990,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1494,1150,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-02-15,12:19:51.750,85,5.3,12.49,1.2,0,14.9,106,100,-4,3,-700,-9,-990,573,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1493,1150,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-02-15,12:19:52.250,85,5.3,12.50,1.1,0,13.7,106,100,-4,-2,-637,-9,-990,573,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1496,1182,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-02-15,12:19:52.750,86,5.3,12.49,3.5,0,43.7,105,100,-2,-52,-451,-3,-990,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1523,1275,1499,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-02-15,12:19:53.250,87,5.3,12.48,3.3,1,41.1,107,100,76,-105,-310,-4,-990,573,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1551,1345,1538,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-02-15,12:19:53.750,88,5.3,12.47,4.5,1,56.1,109,100,1,-91,-234,-8,-990,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1545,1383,1500,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-02-15,12:19:54.250,90,5.2,12.45,5.1,2,63.4,112,100,-7,-142,-234,-5,-990,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1570,1383,1497,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-02-15,12:19:54.750,85,5.2,12.45,5.2,3,64.7,106,100,637,-224,-233,-5,-990,573,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1611,1384,1818,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-02-15,12:19:55.250,104,5.2,12.43,6.7,3,83.2,102,100,144,-147,-35,-5,-991,573,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1575,1483,1572,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2025-02-15,12:19:55.750,98,5.2,12.36,8.4,4,103.8,96,100,79,-117,77,-5,-990,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1562,1538,1539,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
