Date,Time,RSSI(dB),RxBt(V),VFAS(V),Curr(A),mAh(mAh),Pwr(W),TRSS(dB),TQly,Rud,Ele,Thr,Ail,P1,P2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2025-01-04,15:16:36.090,76,5.2,10.17,19.2,26,195.2,75,96,-6,-59,882,44,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1545,1543,1941,1497,1522,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:36.590,78,5.2,10.15,19.1,28,193.8,77,96,-5,-273,831,-127,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1510,1649,1915,1498,1505,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:37.090,71,5.2,10.14,18.5,31,187.5,67,95,-3,-224,652,-206,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1496,1623,1826,1499,1493,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:37.590,66,5.2,10.29,16.4,33,168.7,72,95,-4,-353,652,-301,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1484,1687,1826,1498,1468,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:38.090,73,5.2,10.31,16.1,35,165.9,73,96,-5,-141,652,-153,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1504,1581,1826,1498,1502,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:38.590,72,5.2,10.30,16.5,38,169.9,65,96,-5,-120,652,-255,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1490,1570,1826,1498,1481,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:39.090,63,5.2,10.27,16.4,40,168.4,64,100,-51,-110,652,-140,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1507,1565,1826,1475,1504,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:39.590,71,5.2,10.28,15.5,42,159.3,72,99,0,-109,626,0,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1536,1565,1813,1500,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:40.090,69,5.2,10.32,15.4,44,158.9,70,99,-5,-228,628,72,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1550,1624,1814,1498,1525,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:40.590,68,5.2,10.32,15.0,47,154.8,66,99,-5,-292,628,-20,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1532,1656,1814,1498,1516,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:41.090,64,5.2,10.34,13.9,49,143.7,64,99,-4,-277,508,-52,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1525,1647,1754,1498,1513,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:41.590,71,5.2,10.63,9.5,50,100.9,70,92,-2,-247,296,191,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1576,1630,1648,1499,1538,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:42.090,67,5.2,10.88,9.7,52,105.5,65,92,-3,-314,334,167,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1570,1663,1667,1499,1535,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:42.590,72,5.2,10.83,9.5,53,102.8,71,93,0,-250,334,177,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1573,1631,1667,1500,1536,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:43.090,65,5.2,10.84,9.2,54,99.7,61,93,0,-278,334,221,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1583,1645,1667,1500,1541,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:43.590,68,5.2,10.89,9.5,56,103.4,66,94,-3,-267,334,251,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1590,1640,1667,1499,1545,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:44.090,69,5.2,10.94,8.9,57,97.3,69,94,-2,-63,334,319,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1609,1538,1667,1499,1554,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:44.590,72,5.2,10.96,8.9,58,97.5,75,88,34,21,335,198,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1577,1496,1667,1517,1539,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:45.090,68,5.2,10.96,9.2,59,100.8,64,93,49,33,335,157,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1568,1490,1667,1524,1534,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:45.590,57,5.2,10.94,8.7,61,95.1,60,93,72,116,335,214,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1581,1449,1667,1536,1541,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:46.090,66,5.2,10.93,8.4,62,91.8,64,86,37,8,335,147,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1566,1502,1667,1518,1533,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:46.590,72,5.2,10.92,8.8,63,96.0,62,86,0,7,334,-4,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1503,1667,1500,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:47.090,73,5.2,10.90,8.7,64,94.8,68,92,-1,45,334,-5,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1484,1667,1500,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:47.590,75,5.2,10.89,9.2,65,100.1,74,92,-1,1,334,-82,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1519,1506,1667,1500,1510,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:48.090,72,5.2,10.89,9.2,67,100.1,69,97,-3,-19,334,-195,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1498,1516,1667,1499,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:48.590,63,5.2,10.90,9.5,68,103.5,64,97,-5,-7,334,-4,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1510,1667,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:49.090,75,5.2,10.91,9.0,69,98.1,77,96,22,-3,335,-9,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1508,1667,1511,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:49.590,82,5.2,10.85,10.4,71,112.8,81,96,21,-1,396,-13,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1533,1508,1698,1510,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:50.090,87,5.2,10.79,10.4,72,112.2,85,98,1,-3,397,-12,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1533,1509,1698,1500,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:50.590,81,5.2,10.78,10.4,74,112.1,79,98,-1,0,396,-70,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1522,1507,1698,1500,1511,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:51.090,82,5.2,10.76,10.9,75,117.2,81,98,-1,4,395,-296,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1485,1505,1697,1500,1470,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:51.590,83,5.2,10.76,10.8,77,116.2,86,98,1,6,395,-45,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1527,1504,1697,1500,1513,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:52.090,79,5.2,10.76,10.5,78,112.9,81,98,3,1,395,-58,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1524,1507,1697,1501,1512,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:52.590,80,5.2,10.76,10.1,80,108.6,84,96,0,-5,396,-3,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1510,1698,1500,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:53.090,70,5.2,10.79,10.2,81,110.0,62,96,-6,30,393,0,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1536,1493,1696,1497,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:53.590,65,5.2,10.79,8.9,82,96.0,67,97,-3,22,335,127,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1562,1496,1667,1499,1531,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:54.090,70,5.2,10.97,7.4,83,81.1,73,98,-7,12,247,168,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1571,1500,1623,1497,1535,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:54.590,73,5.2,10.97,7.8,85,85.5,73,98,-6,60,159,187,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1575,1475,1579,1497,1537,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:55.090,77,5.2,11.04,7.3,86,80.5,76,98,-7,39,156,171,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1571,1485,1578,1497,1536,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:55.590,81,5.2,11.11,7.1,87,78.8,81,98,-4,97,157,127,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1562,1456,1578,1498,1531,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:56.090,82,5.2,11.11,7.2,88,79.9,81,99,15,-1,157,-8,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1505,1578,1507,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:56.590,80,5.2,11.14,7.6,89,84.6,79,99,14,2,156,-124,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1511,1503,1578,1507,1505,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:57.090,83,5.2,11.12,7.4,90,82.2,82,98,25,-1,157,-287,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1486,1505,1578,1512,1472,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:57.590,81,5.2,11.13,7.7,91,85.7,84,98,60,-3,158,-135,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1508,1506,1579,1530,1504,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:58.090,80,5.2,11.11,6.9,92,76.6,78,98,-2,-1,-115,-158,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1503,1502,1443,1499,1502,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:58.590,80,5.2,11.17,5.6,93,62.5,80,98,-1,-4,-116,-167,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1501,1503,1442,1500,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:59.090,74,5.2,11.33,5.5,93,62.3,73,98,0,-3,-116,-158,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1503,1502,1442,1500,1502,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:16:59.590,76,5.2,11.33,6.0,94,67.9,76,96,9,-59,-136,-10,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1530,1432,1504,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:17:00.090,66,5.2,11.36,5.1,95,57.9,69,96,-1,-145,-137,-5,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1573,1432,1500,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:17:00.590,67,5.2,11.38,5.0,96,56.9,69,97,0,-200,-137,84,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1553,1601,1432,1500,1526,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:17:01.090,79,5.2,11.40,4.8,96,54.7,79,97,9,-71,-136,-4,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1536,1432,1504,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:17:01.590,73,5.2,11.41,5.4,97,61.6,73,98,-5,-7,-138,-45,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1527,1504,1431,1498,1513,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:17:02.090,77,5.2,11.43,4.6,98,52.5,77,99,26,-5,-164,-14,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1533,1503,1418,1513,1516,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:17:02.590,78,5.2,11.46,4.1,98,46.9,79,99,0,-3,-211,-24,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1531,1501,1395,1500,1515,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:17:03.090,78,5.2,11.49,4.2,99,48.2,78,98,-1,-4,-212,49,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1546,1502,1394,1500,1523,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:17:03.590,79,5.2,11.50,4.0,99,46.0,80,98,5,-6,-211,5,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1537,1503,1395,1502,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:17:04.090,79,5.2,11.51,4.3,100,49.4,77,98,-1,0,-212,114,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1559,1500,1394,1500,1529,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:17:04.590,82,5.2,11.52,4.2,101,48.3,82,98,18,30,-211,222,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1583,1485,1395,1509,1542,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:17:05.090,86,5.2,11.54,3.8,101,43.8,85,99,63,58,-211,251,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1590,1465,1395,1531,1545,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:17:05.590,74,5.2,11.54,4.4,102,50.7,73,99,77,2,-211,257,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1592,1499,1395,1538,1546,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:17:06.090,77,5.2,11.53,4.7,102,54.1,78,97,94,97,-211,-6,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1452,1395,1547,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2025-01-04,15:17:06.590,72,5.2,11.56,4.4,103,50.8,65,98,65,245,-211,-26,-955,478,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1531,1378,1395,1532,1515,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
