Date,Time,RSSI(dB),RxBt(V),VFAS(V),Curr(A),mAh(mAh),Pwr(W),TRSS(dB),TQly,Rud,Ele,Thr,Ail,P1,P2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2025-01-04,13:25:48.480,101,5.3,12.50,0.0,0,0.0,102,100,-4,-2,-1024,-7,-990,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000D,1534,1491,988,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,13:25:48.950,95,5.3,12.50,0.0,0,0.0,110,99,-3,-2,-1024,-7,-990,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000D,1534,1491,988,1499,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,13:25:49.450,86,5.3,12.50,0.0,0,0.0,108,99,-4,-2,-1024,-8,-990,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000D,1534,1491,988,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,13:25:49.950,87,5.3,12.50,0.0,0,0.0,109,99,-4,-2,-1024,-7,-989,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000D,1534,1491,988,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,13:25:50.450,92,5.3,12.50,0.0,0,0.0,108,99,-4,-3,-1024,-7,-989,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000D,1534,1492,988,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,13:25:50.950,83,5.2,12.50,0.0,0,0.0,111,98,-4,85,-1024,-1024,-990,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000D,1262,1448,988,1498,1024,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2025-01-04,13:25:51.450,84,5.2,12.50,0.0,0,0.0,110,98,-4,-391,-1024,-6,-989,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000D,1535,1685,988,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2025-01-04,13:25:51.950,90,5.2,12.50,0.0,0,0.0,110,100,-4,-4,-1024,-8,-990,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000D,1534,1492,988,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2025-01-04,13:25:52.450,91,5.2,12.50,0.0,0,0.0,110,99,-4,-4,-1024,-7,-990,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000D,1534,1492,988,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2025-01-04,13:25:52.950,83,5.2,12.50,0.0,0,0.0,108,99,-4,-3,-1024,-7,-990,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000D,1534,1492,988,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2025-01-04,13:25:53.450,82,5.3,12.50,0.0,0,0.0,108,99,-4,-3,-883,-7,-990,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1493,1059,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2025-01-04,13:25:53.950,80,5.3,12.49,0.0,0,0.0,107,99,-2,-4,-882,-10,-990,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1494,1059,1499,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2025-01-04,13:25:54.450,81,5.3,12.49,0.7,0,8.7,107,97,-4,-5,-731,4,-990,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1537,1496,1135,1498,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2025-01-04,13:25:54.950,88,5.3,12.49,1.2,0,14.9,111,97,-2,-55,-732,0,-990,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1536,1521,1134,1499,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2025-01-04,13:25:55.450,79,5.3,12.49,2.1,0,26.2,110,98,-3,-141,-521,-10,-990,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1566,1240,1499,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2025-01-04,13:25:55.950,87,5.2,12.47,4.0,0,49.8,108,98,-4,-249,-351,-5,-990,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1622,1325,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2025-01-04,13:25:56.450,89,5.2,12.40,4.9,1,60.7,106,98,133,-364,-349,22,-990,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1540,1680,1326,1566,1520,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2025-01-04,13:25:56.950,88,5.2,12.35,5.9,2,72.8,106,100,158,-444,-265,-1,-990,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1536,1721,1368,1579,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2025-01-04,13:25:57.450,87,5.2,12.29,5.6,3,68.8,107,100,390,-626,-265,15,-990,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1539,1812,1368,1695,1519,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2025-01-04,13:25:57.950,81,5.2,12.28,5.5,3,67.5,106,99,774,-621,-266,36,-990,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1543,1809,1367,1887,1521,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2025-01-04,13:25:58.450,102,5.2,12.26,4.5,4,55.1,100,99,4,-571,71,60,-990,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1548,1789,1535,1502,1524,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2025-01-04,13:25:58.950,101,5.2,12.19,8.4,5,102.3,102,97,-3,-603,121,63,-990,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1548,1805,1560,1499,1524,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2025-01-04,13:25:59.450,96,5.2,11.95,9.5,7,113.5,93,97,89,-627,267,9,-990,86,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1538,1819,1633,1544,1519,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
