Date,Time,RSSI(dB),RxBt(V),VFAS(V),Curr(A),mAh(mAh),Pwr(W),TRSS(dB),TQly,Rud,Ele,Thr,Ail,P1,P2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2025-02-15,12:02:23.860,92,5.3,12.50,0.0,0,0.0,110,100,0,-4,-950,-3,-993,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1493,1025,1500,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-02-15,12:02:24.330,86,5.3,12.50,0.0,0,0.0,111,100,9,-3,-840,-5,-993,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1494,1080,1504,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-02-15,12:02:24.830,86,5.3,12.49,0.0,0,0.0,111,99,-2,-2,-768,-7,-993,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1494,1116,1499,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-02-15,12:02:25.330,87,5.3,12.50,0.4,0,5.0,111,99,-4,-3,-745,-6,-993,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1495,1128,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-02-15,12:02:25.830,92,5.3,12.50,0.4,0,5.0,111,100,-4,-5,-668,-5,-993,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1497,1166,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-02-15,12:02:26.330,92,5.3,12.49,1.2,0,14.9,112,99,15,-26,-576,-7,-993,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1508,1212,1507,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-02-15,12:02:26.830,92,5.3,12.49,2.7,0,33.7,110,99,0,-100,-470,-8,-993,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1534,1546,1265,1500,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-02-15,12:02:27.330,93,5.3,12.48,2.9,1,36.1,111,100,-40,-116,-372,-6,-993,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1556,1314,1480,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-02-15,12:02:27.830,90,5.3,12.47,3.8,1,47.3,108,100,-439,-147,-287,-4,-993,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1572,1357,1281,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-02-15,12:02:28.330,93,5.2,12.43,6.9,2,85.7,111,100,-677,-169,-92,-5,-993,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1586,1454,1162,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-02-15,12:02:28.830,103,5.2,12.38,7.1,3,87.8,104,100,-1024,-229,-301,-2,-993,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1535,1613,1350,988,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-02-15,12:02:29.330,99,5.2,12.43,6.7,3,83.2,100,100,-1024,-211,64,18,-993,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1539,1609,1532,988,1520,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-02-15,12:02:29.830,97,5.2,12.33,7.2,5,88.7,98,100,-1024,-239,-45,16,-993,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000C,1539,1621,1478,988,1519,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-02-15,12:02:30.330,95,5.2,12.39,1.2,6,14.8,95,100,-560,-103,-1024,-6,-993,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000D,1535,1541,988,1220,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-02-15,12:02:30.830,93,5.2,12.50,0.0,6,0.0,92,100,-4,-3,-1024,-7,-993,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000D,1534,1492,988,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-02-15,12:02:31.330,93,5.2,12.50,0.0,6,0.0,91,100,-5,-3,-1024,-7,-993,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000D,1534,1492,988,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-02-15,12:02:31.830,92,5.3,12.50,0.0,6,0.0,92,100,-5,-3,-1024,-6,-993,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000D,1535,1492,988,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-02-15,12:02:32.330,90,5.3,12.50,0.0,6,0.0,92,100,-5,-3,-1024,-7,-993,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000D,1534,1492,988,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-02-15,12:02:32.830,93,5.3,12.50,0.0,6,0.0,93,100,-5,-2,-1024,-7,-993,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000D,1535,1492,988,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-02-15,12:02:33.330,90,5.3,12.50,0.0,6,0.0,93,100,-5,-2,-1024,-7,-993,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000D,1534,1491,988,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2025-02-15,12:02:33.830,90,5.3,12.50,0.0,6,0.0,92,100,-5,-3,-1024,-7,-993,574,-1,-1,-1,-1,1,1,-1,-1,0x000000000000000D,1534,1492,988,1498,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
